assay	feature_id	logFC	CI.L	CI.R	logLik	t	AveExpr	p_value	adj_p_value	contrast	full_model
metab-u-ionpneg	Phosphocreatine	-0.574078508451561	-0.833202876184356	-0.314954140718767	-263.816689222295	-4.36795771915574	17.5396658518152	1.98882068891869e-05	0.000536981586008047	SexMale	~ Sex
metab-u-ionpneg	UDP-glucose	-0.406856363713368	-0.601385835991774	-0.212326891434962	-159.776003942751	-4.12354840744136	16.7209731787816	5.41567185942333e-05	0.000731115701022149	SexMale	~ Sex
metab-u-ionpneg	Oxidized glutathione	-0.318160041773799	-0.497845947880687	-0.138474135666911	-244.808991521165	-3.49097720967796	18.8249740542666	0.000589036060428445	0.00530132454385601	SexMale	~ Sex
metab-u-ionpneg	sn-Glycero-3-phosphate	0.608452336118028	0.218828404936842	0.998076267299214	-173.199241768289	3.07890530247867	17.0725446086381	0.00236153553688464	0.0159403648739713	SexMale	~ Sex
metab-u-ionpneg	UDP-glucuronic acid	-0.366445984836653	-0.610019908018783	-0.122872061654522	-154.30573867106	-2.96615996499366	15.8100743214591	0.00337281058291995	0.0182131771477677	SexMale	~ Sex
metab-u-ionpneg	Pentose 5-phosphate	0.322384724044085	0.0880654269267428	0.556704021161427	-118.832541688427	2.71257522948594	17.0348491085972	0.00724272789035896	0.029957947848416	SexMale	~ Sex
metab-u-ionpneg	Phosphoenolpyruvic acid	0.395124723760026	0.105363121464964	0.684886326055088	-158.948211916223	2.68849209174324	14.4786640703658	0.00776687536810786	0.029957947848416	SexMale	~ Sex
metab-u-ionpneg	Ribose 5-phosphate	0.227546160983174	0.0264365570587504	0.428655764907597	-217.727392792233	2.2307561279252	15.3107513747547	0.0267791282709284	0.0903795579143834	SexMale	~ Sex
metab-u-ionpneg	Sedoheptulose 7-phosphate	-0.116353433344458	-0.222595558430017	-0.0101113082588977	-122.178227885116	-2.15922473447809	16.53038469475	0.0319921394707276	0.0959764184121829	SexMale	~ Sex
metab-u-ionpneg	Succinic acid	0.189028950976984	-0.00428854418421395	0.382346446138181	-180.857625330271	1.92784697138834	23.0568504228271	0.0552536792503062	0.149184933975827	SexMale	~ Sex
metab-u-ionpneg	Leucine/Isoleucine	0.169133908267561	-0.0152173933282683	0.353485209863391	-127.867000357724	1.80883881523346	18.7826539413623	0.0719388013892766	0.176577057955497	SexMale	~ Sex
metab-u-ionpneg	CMP	0.157458541227894	-0.020200382547749	0.335117465003537	-126.387360869123	1.74740908488329	13.3768278446557	0.0820613529721346	0.179139181165811	SexMale	~ Sex
metab-u-ionpneg	Phosphoglyceric acid	0.380054120930966	-0.0546344815412322	0.814742723403164	-315.359001749479	1.72378296839235	15.4632719689282	0.086252198339094	0.179139181165811	SexMale	~ Sex
metab-u-ionpneg	AMP	0.140685674622274	-0.0258474181272861	0.307218767371833	-175.550073138472	1.66557702865307	18.1777323346601	0.0973226009344273	0.187693587516396	SexMale	~ Sex
metab-u-ionpneg	Fructose 6-phosphate	-0.135725258699325	-0.30159655134276	0.0301460339441094	-208.809322314514	-1.61326176724776	18.5148401854639	0.108223436375409	0.194802185475736	SexMale	~ Sex
metab-u-ionpneg	NAD+	-0.108143426547866	-0.250062758160419	0.0337759050646868	-230.296239575596	-1.50235982552638	17.3164971018316	0.134540532399063	0.209152735744048	SexMale	~ Sex
metab-u-ionpneg	UDP-N-acetylglucosamine	-0.145325728164233	-0.336487221196875	0.0458357648684078	-250.94406776957	-1.49884763315245	16.7134625678149	0.135448998139639	0.209152735744048	SexMale	~ Sex
metab-u-ionpneg	Pyruvic acid	0.0608798945183994	-0.0200218422604783	0.141781631297277	-273.827786484378	1.4836499246301	18.1293970455688	0.139435157162699	0.209152735744048	SexMale	~ Sex
metab-u-ionpneg	FAD	-0.06703137800483	-0.203936402079545	0.0698736460698845	-356.597552829478	-0.965326334725565	14.2640593729583	0.335516925825173	0.476787210383141	SexMale	~ Sex
metab-u-ionpneg	Ornithine	0.154149403972348	-0.200931319234474	0.50923012717917	-5.01508472426025	0.85591403269965	13.2223839028633	0.393043022012342	0.530608079716661	SexMale	~ Sex
metab-u-ionpneg	Deoxyuridine	0.0385127304588662	-0.123697785264682	0.200723246182415	-198.835407313593	0.468102216625165	15.9000725009081	0.640207979795465	0.823124545451312	SexMale	~ Sex
metab-u-ionpneg	Gluconic acid	-0.0403245421835822	-0.260747529887706	0.180098445520542	-64.922614730641	-0.360684893577309	17.9719252536006	0.718705800545043	0.830727594542404	SexMale	~ Sex
metab-u-ionpneg	2-Oxoglutaric acid	-0.0381725807556016	-0.249251168429077	0.172906006917874	-334.293911534428	-0.356551883926343	15.546817192015	0.721793418347231	0.830727594542404	SexMale	~ Sex
metab-u-ionpneg	Malic acid	-0.0242408101532977	-0.167164986455582	0.118683366148987	-190.677286200015	-0.334392728477528	20.8337093859349	0.738424528482137	0.830727594542404	SexMale	~ Sex
metab-u-ionpneg	Glucose	-0.0174874519149132	-0.156589310612835	0.121614406783009	-191.968293101101	-0.247861453872343	21.3034802828877	0.804489292240437	0.841705362187898	SexMale	~ Sex
metab-u-ionpneg	Citric acid/Isocitric acid	0.0262792170715156	-0.225206795725957	0.277765229868989	-238.250149706037	0.206022180571146	19.1694154597689	0.83697771049627	0.841705362187898	SexMale	~ Sex
metab-u-ionpneg	ADP	0.0279857732164051	-0.247943227498996	0.303914773931806	-188.3598441481	0.199965629636946	16.1498013675594	0.841705362187898	0.841705362187898	SexMale	~ Sex
