assay	feature_id	logFC	CI.L	CI.R	logLik	t	AveExpr	p_value	adj_p_value	contrast	full_model
metab-t-oxylipneg	9,10-DiHOME	0.000343554369191726	9.05279315897255e-05	0.000596580806793726	752.988435102689	2.67710146032286	0.00114292721445228	0.00803122140102517	0.096374656812302	SexMale	~ Sex
metab-t-oxylipneg	Oleamide	0.00606955540215136	-0.0011325075224246	0.0132716183267273	407.986420560118	1.66163344258014	0.047749429493742	0.0981240232215752	0.378803933125128	SexMale	~ Sex
metab-t-oxylipneg	13-Oxo-ODE	0.00144088114629687	-0.000454161061914993	0.00333592335450872	506.256989008037	1.49914806032325	0.00769069257600123	0.135382940721935	0.378803933125128	SexMale	~ Sex
metab-t-oxylipneg	5,6-DiHETrE	0.00769397109758191	-0.00250140536308916	0.017889347558253	614.81791694394	1.48793013586253	0.0358873519177916	0.138315244523142	0.378803933125128	SexMale	~ Sex
metab-t-oxylipneg	TXB2	-0.000578213534046633	-0.00138242422586525	0.000225997157771986	893.633224215935	-1.41759987442785	0.00258870226588001	0.15783497213547	0.378803933125128	SexMale	~ Sex
metab-t-oxylipneg	9S-HODE	0.00200970010999476	-0.00170782071441123	0.00572722093440075	1168.64523341118	1.0658917534645	0.0135221078748276	0.287733931604504	0.562927918284135	SexMale	~ Sex
metab-t-oxylipneg	9S-HpODE	-0.000450990292936794	-0.00140594678762759	0.000503966201754006	1023.45574978538	-0.931148318746193	0.00172191171875862	0.352878762261025	0.562927918284135	SexMale	~ Sex
metab-t-oxylipneg	Stearoyl-EA	0.000135429599461293	-0.000165081295633014	0.0004359404945556	928.936787446128	0.888563823930139	0.00102347942902698	0.37528527885609	0.562927918284135	SexMale	~ Sex
metab-t-oxylipneg	8,9-DiHETrE	-0.0016975112434007	-0.00801031371932339	0.00461529123252198	479.239412637933	-0.530182898013675	0.0166982894420893	0.596562405858845	0.795416541145126	SexMale	~ Sex
metab-t-oxylipneg	Prostagladin	7.88971931567006e-05	-0.000357107229290975	0.000514901615604377	403.128778656257	0.356784447212416	0.00304924498202858	0.721622381746289	0.865946858095547	SexMale	~ Sex
metab-t-oxylipneg	PGE2 ethanolamide	-0.00112713591093373	-0.0115669809610872	0.00931270913921974	1055.13318253753	-0.212871485001013	0.0374955225480043	0.831640020947251	0.907243659215183	SexMale	~ Sex
metab-t-oxylipneg	9-HETE	-1.70145850095303e-05	-0.000525231730090112	0.000491202560071051	1132.52268816697	-0.0660096309511705	0.000654787080330241	0.94743487779239	0.94743487779239	SexMale	~ Sex
