assay	feature_id	logFC	CI.L	CI.R	logLik	t	AveExpr	p_value	adj_p_value	contrast	full_model
metab-u-hilicpos	S-Methylcysteine S-oxide	-0.157337443692892	-0.27892050123667	-0.035754386149114	-156.18935426218	-2.5508619012499	25.5972463233891	0.01144895705879	0.0728280879573033	SexMale	~ Sex
metab-u-hilicpos	SM 18:1;O2/16:1	-0.243868593595342	-0.437573259354301	-0.0501639278363828	-316.811232984353	-2.48166816922658	25.2482925312499	0.0138519744750753	0.0857324906700607	SexMale	~ Sex
metab-u-hilicpos	TG 44:1	-0.299819559699466	-0.539237818435157	-0.0604013009637749	-192.45583360928	-2.46848568172296	23.0317423248177	0.0143576078835031	0.0865234790874266	SexMale	~ Sex
metab-u-hilicpos	PE P-40:4 or PE O-40:5	0.169045905062021	0.0297690798963023	0.308322730227739	-118.688508212563	2.3925097420894	19.364912709517	0.0176039110335631	0.103366554530409	SexMale	~ Sex
metab-u-hilicpos	PC 35:2	-0.135506989213825	-0.249471034562824	-0.0215429438648247	-171.030178743483	-2.34380651650376	20.4088876870108	0.0200111090471793	0.114563599295102	SexMale	~ Sex
metab-u-hilicpos	LPE 22:6	-0.327337456391589	-0.604432202637326	-0.0502427101458521	-229.122652894542	-2.3286023430354	15.2661616067587	0.0208196604875083	0.116285420771693	SexMale	~ Sex
metab-u-hilicpos	PC P-38:3 or PC O-38:4	0.208093239774854	0.0306545985244124	0.385531881025296	-271.530513160968	2.31173307596704	24.3378333397602	0.0217501919122701	0.116673832930278	SexMale	~ Sex
metab-u-hilicpos	PE P-39:6 or PE O-39:7	-0.236248147894124	-0.437938537312797	-0.0345577584754509	-188.01537536184	-2.30893191244327	15.1847025320312	0.0219081869694409	0.116673832930278	SexMale	~ Sex
metab-u-hilicpos	CAR 4:0;OH	-0.369674697815	-0.687229065118828	-0.0521203305111725	-247.561174740424	-2.29471922911218	20.3817203415951	0.0227254214872125	0.118275489103901	SexMale	~ Sex
metab-u-hilicpos	Cer 18:1;O2/14:1	-0.377733426184644	-0.707939517233286	-0.0475273351360016	-153.78489359174	-2.25490503382361	15.2743711713181	0.0251583715740589	0.126080683661072	SexMale	~ Sex
