assay	feature_id	logFC	CI.L	CI.R	logLik	t	AveExpr	p_value	adj_p_value	contrast	full_model
metab-u-rppos	PC 40:6	-0.626566294096291	-0.840759660009352	-0.412372928183231	-23.3118172455122	-5.76769832612958	19.2816195117293	2.95897417859963e-08	1.80497424894578e-06	SexMale	~ Sex
metab-u-rppos	SM 32:2;O2	-0.429146399086937	-0.618276316768485	-0.240016481405388	-58.8144614554163	-4.47390505497186	17.9737067840459	1.27732989041085e-05	0.00038958561657531	SexMale	~ Sex
metab-u-rppos	PC 38:6	-0.381508787229672	-0.55676212098644	-0.206255453472904	-122.845888872461	-4.2921983315583	21.3114891919702	2.73688817541678e-05	0.000556500595668078	SexMale	~ Sex
metab-u-rppos	N-Acetylneuraminic acid	-0.300288735603594	-0.487374278808416	-0.113203192398772	-184.565549111425	-3.164756759232	14.4921153877912	0.00179046881884004	0.0273046494873107	SexMale	~ Sex
metab-u-rppos	LPC 16:1	-0.272510237766266	-0.458904449227426	-0.0861160263051066	-238.514763585527	-2.88265006888904	17.8173170272829	0.00436741081355336	0.053282411925351	SexMale	~ Sex
metab-u-rppos	DG 32:1	-0.217118916231355	-0.393783291046173	-0.0404545414165366	-164.802961083807	-2.42320527480564	22.4526619765213	0.0162601322496322	0.165311344537927	SexMale	~ Sex
metab-u-rppos	PC 34:3	-0.163801319500008	-0.303719410733907	-0.0238832282661095	-110.911360782226	-2.30826171336844	22.4921588006446	0.0219903723165302	0.191630387329763	SexMale	~ Sex
metab-u-rppos	Aminobutyric acid	0.244836592924458	0.026416130500543	0.463257055348372	-212.666829958821	2.2101641450043	20.0841022041748	0.0282094730484144	0.21509723199416	SexMale	~ Sex
metab-u-rppos	25-Hydroxycholesterol	-0.196201585154195	-0.386388106582492	-0.00601506372589752	-48.0217618083451	-2.03406253520502	15.4702976508096	0.043244445098417	0.286008168142106	SexMale	~ Sex
metab-u-rppos	Edetic acid	-0.0855118074224642	-0.169835122728417	-0.0011884921165117	-388.404658656071	-1.99949322472074	14.4510881453468	0.0468865849413288	0.286008168142106	SexMale	~ Sex
metab-u-rppos	Hippuric acid	-0.150587814736983	-0.303689831477363	0.0025142020033975	44.911184830636	-1.93932431939119	13.7701025052169	0.0538459875913768	0.29860047664309	SexMale	~ Sex
