"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Eccentricity","EdgeCount","Indegree","IsSingleNode","Matching.Attribute","name","NeighborhoodConnectivity","nms.score.avg","nms.score.EE","nms.score.RE","Outdegree","PartnerOfMultiEdgedNodePairs","SCION.magical.NMS","selected","SelfLoops","shared name","Stress"
"0.0","0.0","0.0","0.25","0","5","5","false","C12orf73","C12orf73","1055.6","0.0049665915","5.79087E-4","0.009354096","0","0","0.0061589590105854","false","0","C12orf73","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","ENSG00000286658.1","ENSG00000286658.1","959.0","0.001232057","0.002263673","2.00441E-4","0","0","0.00404608233727145","false","0","ENSG00000286658.1","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","PRSS43P","PRSS43P","1043.0","4.31127E-4","6.61813E-4","2.00441E-4","0","0","0.00156244276448554","false","0","PRSS43P","0"
"0.0","0.0","0.0","0.0","0","5","5","false","SARNP","SARNP","753.4","0.0011994405","0.00209822","3.00661E-4","0","0","0.00147162583298331","false","0","SARNP","0"
"0.0","0.0","0.0","0.3333333333333333","0","3","3","false","PSMB10","PSMB10","943.3333333333334","0.001232057","0.002263673","2.00441E-4","0","0","0.0053762471725611","false","0","PSMB10","0"
"0.0","0.0","0.0","0.09722222222222222","0","9","9","false","ENSG00000286861.1","ENSG00000286861.1","749.0","0.0158034095","0.007347487","0.024259332","0","0","0.0103425571016726","false","0","ENSG00000286861.1","0"
"0.0","0.0","0.0","0.0","0","3","3","false","ENSG00000287737.2","ENSG00000287737.2","930.6666666666666","3.89764E-4","5.79087E-4","2.00441E-4","0","0","9.52461127940308E-4","false","0","ENSG00000287737.2","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","PRR13","PRR13","1677.3333333333333","0.00745743","0.014513978","4.00882E-4","0","0","0.00402748636039757","false","0","PRR13","0"
"0.0","0.0","0.0","0.3333333333333333","0","3","3","false","CRYGS","CRYGS","1365.0","0.0013800165","0.002760033","0.0","0","0","0.00261937303559089","false","0","CRYGS","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","ENSG00000288597.1","ENSG00000288597.1","881.75","0.0025817155","0.0","0.005163431","0","0","0.00525812581773326","false","0","ENSG00000288597.1","0"
"0.0","0.0","0.0","0.1","0","5","5","false","ENSG00000288187.1","ENSG00000288187.1","797.4","0.0035131109999999998","0.002263673","0.004762549","0","0","0.00460719731449055","false","0","ENSG00000288187.1","0"
"0.0","0.0","0.0","0.1","0","5","5","false","ENSG00000288924.1","ENSG00000288924.1","863.2","5.13854E-4","8.27267E-4","2.00441E-4","0","0","0.00390363258653558","false","0","ENSG00000288924.1","0"
"0.0","0.0","0.0","0.14285714285714285","0","8","8","false","GIMAP1","GIMAP1","827.375","0.005565951499999999","0.005968472","0.005163431","0","0","0.00989184867001729","false","0","GIMAP1","0"
"0.0","0.0","0.0","0.15","0","5","5","false","F8A1","F8A1","928.2","5.313475E-4","6.61813E-4","4.00882E-4","0","0","0.00423345350345554","false","0","F8A1","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","C8orf82","C8orf82","1039.3333333333333","4.3987400000000004E-4","5.79087E-4","3.00661E-4","0","0","0.00498489125354895","false","0","C8orf82","0"
"0.0","0.0","0.0","0.04285714285714286","0","15","15","false","KANSL1-AS1","KANSL1-AS1","531.7333333333333","0.0030215949999999997","0.005141206","9.01984E-4","0","0","0.0142715166054494","false","0","KANSL1-AS1","0"
"0.0","0.0","0.0","0.5","0","3","3","false","MRPL23","MRPL23","1358.0","4.3987400000000004E-4","5.79087E-4","3.00661E-4","0","0","0.00544846324304398","false","0","MRPL23","0"
"0.0","0.0","0.0","1.0","0","2","2","false","ZSWIM7","ZSWIM7","1908.5","0.0022699359999999997","5.79087E-4","0.003960785","0","0","0.00229726692793498","false","0","ZSWIM7","0"
"0.0","0.0","0.0","0.25","0","8","8","false","ENSG00000268575.1","ENSG00000268575.1","986.0","0.028526751335539377","8.27266710787558E-5","0.056970776","0","0","0.0150777730697041","false","0","ENSG00000268575.1","0"
"0.0","0.0","0.0","0.0","0","2","2","false","LINC00863","LINC00863","1214.5","1.002205E-4","0.0","2.00441E-4","0","0","1.92576187954359E-4","false","0","LINC00863","0"
"0.0","0.0","0.0","0.0","0","4","4","false","TPI1P1","TPI1P1","1114.0","5.313475E-4","6.61813E-4","4.00882E-4","0","0","0.00104874922191749","false","0","TPI1P1","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","ENSG00000271420.1","ENSG00000271420.1","846.5","4.072575E-4","4.13633E-4","4.00882E-4","0","0","0.00248562196301581","false","0","ENSG00000271420.1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ENSG00000226833.7","ENSG00000226833.7","2283.0",,,"2.00441E-4","0","0","1.92576187954359E-4","false","0","ENSG00000226833.7","0"
"0.0","0.0","0.0","0.0","0","3","3","false","AAAS","AAAS","972.3333333333334","5.400945E-4","5.79087E-4","5.01102E-4","0","0","0.00106761133949604","false","0","AAAS","0"
"0.0","0.0","0.0","0.5","0","3","3","false","ENSG00000272335.1","ENSG00000272335.1","1323.6666666666667","0.006279904500000001","0.012359368","2.00441E-4","0","0","0.00411731453885759","false","0","ENSG00000272335.1","0"
"0.0","0.0","0.0","0.09523809523809523","0","7","7","false","SLC35E4","SLC35E4","675.8571428571429","0.0102180055","0.016675667","0.003760344","0","0","0.0054397645648832","false","0","SLC35E4","0"
"0.0","0.0","0.0","0.20833333333333334","0","9","9","false","ZNF595","ZNF595","1000.8888888888889","0.03042131","0.015258518","0.045584102","0","0","0.0181401397276862","false","0","ZNF595","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","TAPBP","TAPBP","1059.6666666666667","2.243105E-4","2.4818E-4","2.00441E-4","0","0","0.00439153297193864","false","0","TAPBP","0"
"0.0","0.0","0.0","0.06944444444444445","0","9","9","false","IL2RB","IL2RB","596.2222222222222","0.0031520605","0.005803019","5.01102E-4","0","0","0.00703050050573656","false","0","IL2RB","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","PTCD1","PTCD1","1037.5","0.0012145635","0.002429127","0.0","0","0","0.00439153297193864","false","0","PTCD1","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","RAB3D","RAB3D","962.0","4.31127E-4","6.61813E-4","2.00441E-4","0","0","0.00214017132834862","false","0","RAB3D","0"
"0.0","0.0","0.0","0.1388888888888889","0","9","9","false","ZNF862","ZNF862","825.2222222222222","0.017938657","0.035275991","6.01323E-4","0","0","0.0108892263292603","false","0","ZNF862","0"
"0.0","0.0","0.0","0.2","0","5","5","false","ENSG00000235859.5","ENSG00000235859.5","940.6","0.0100879875","0.012855728","0.007320247","0","0","0.00670641200785075","false","0","ENSG00000235859.5","0"
"0.0","0.0","0.0","0.35","0","5","5","false","GET4","GET4","1258.4","0.0172452095","0.019495807","0.014994612","0","0","0.00766184916320865","false","0","GET4","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","LINC01138","LINC01138","1507.0","0.007256989","0.014513978","0.0","0","0","0.00311993687961454","false","0","LINC01138","0"
"0.0","0.0","0.0","0.05555555555555555","0","9","9","false","TIA1","TIA1","599.4444444444445","0.0050334295000000005","0.009866418","2.00441E-4","0","0","0.006651808045345","false","0","TIA1","0"
"0.0","0.0","0.0","0.1","0","5","5","false","PI4KA","PI4KA","946.2","7.469110000000001E-4","9.9272E-4","5.01102E-4","0","0","0.00358647512823621","false","0","PI4KA","0"
"0.0","0.0","0.0","0.15","0","5","5","false","ATP5PO","ATP5PO","1269.8","0.0023291674999999998","5.79087E-4","0.004079248","0","0","0.00585248262067673","false","0","ATP5PO","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","ACY1","ACY1","1295.3333333333333","6.40315E-4","5.79087E-4","7.01543E-4","0","0","0.00544648085281409","false","0","ACY1","0"
"0.0","0.0","0.0","0.06666666666666667","0","6","6","false","MRPL20","MRPL20","622.5","8.68534E-4","0.001436407","3.00661E-4","0","0","0.00328198112855744","false","0","MRPL20","0"
"0.0","0.0","0.0","0.0367965367965368","0","22","22","false","UBE2V1","UBE2V1","393.59090909090907","0.0025729859999999998","0.004143767","0.001002205","0","0","0.0266586844379764","false","0","UBE2V1","0"
"0.0","0.0","0.0","0.55","0","5","5","false","LRRC77P","LRRC77P","1210.4","0.0033126699999999998","0.002263673","0.004361667","0","0","0.0149819977205544","false","0","LRRC77P","0"
"0.0","0.0","0.0","0.0","0","2","2","false","CIAPIN1","CIAPIN1","1401.0",,"6.61813E-4",,"0","0","5.48446634453039E-4","false","0","CIAPIN1","0"
"0.0","0.0","0.0","0.26666666666666666","0","6","6","false","OIP5-AS1","OIP5-AS1","1215.0","0.007056439","7.4454E-4","0.013368338","0","0","0.00968291526783268","false","0","OIP5-AS1","0"
"0.0","0.0","0.0","1.0","0","2","2","false","ALAS1","ALAS1","1908.5",,"0.012359368",,"0","0","0.00229726692793498","false","0","ALAS1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","STRAP","STRAP","2283.0",,"5.79087E-4",,"0","0","1.92576187954359E-4","false","0","STRAP","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","ENSG00000251364.8","ENSG00000251364.8","1053.6666666666667","4.3987400000000004E-4","5.79087E-4","3.00661E-4","0","0","0.00863071889442832","false","0","ENSG00000251364.8","0"
"0.0","0.0","0.0","0.35","0","5","5","false","ENSG00000279453.1","ENSG00000279453.1","1179.4","0.0063335535","0.012366446","3.00661E-4","0","0","0.00591896627212546","false","0","ENSG00000279453.1","0"
"0.0","0.0","0.0","0.0","0","3","3","false","ENSG00000279744.1","ENSG00000279744.1","988.0",,,"2.00441E-4","0","0","2.16648211448654E-4","false","0","ENSG00000279744.1","0"
"0.0","0.0","0.0","0.5","0","4","4","false","LINC02761","LINC02761","1060.5",,,"0.007119806","0","0","0.00688705223366753","false","0","LINC02761","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","BCDIN3D-AS1","BCDIN3D-AS1","1139.5","6.40315E-4","5.79087E-4","7.01543E-4","0","0","0.00569142224063057","false","0","BCDIN3D-AS1","0"
"0.0","0.0","0.0","0.0","0","3","3","false","ENSG00000279833.1","ENSG00000279833.1","1041.0","5.400945E-4","5.79087E-4","5.01102E-4","0","0","0.0010006051749289","false","0","ENSG00000279833.1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","C5orf22","C5orf22","2283.0",,"5.79087E-4",,"0","0","1.92576187954359E-4","false","0","C5orf22","0"
"0.0","0.0","0.0","0.23333333333333334","0","6","6","false","ENSG00000280214.1","ENSG00000280214.1","1072.8333333333333","0.0053177715","0.005472112","0.005163431","0","0","0.00982734740879845","false","0","ENSG00000280214.1","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","THTPA","THTPA","990.5","0.001515225","0.002429127","6.01323E-4","0","0","0.00514198685313531","false","0","THTPA","0"
"0.0","0.0","0.0","1.0","0","2","2","false","SMAP2","SMAP2","1908.5",,"0.012359368",,"0","0","0.00229726692793498","false","0","SMAP2","0"
"0.0","0.0","0.0","0.3","0","6","6","false","MRPL46","MRPL46","1236.6666666666667","0.005458946500000001","6.61813E-4","0.01025608","0","0","0.00944292252937274","false","0","MRPL46","0"
"0.0","0.0","0.0","0.047619047619047616","0","7","7","false","ENSG00000280285.1","ENSG00000280285.1","774.1428571428571","0.0025642215","1.65453E-4","0.00496299","0","0","0.00332095537331596","false","0","ENSG00000280285.1","0"
"0.0","0.0","0.0","0.0","0","5","5","false","FIGNL1","FIGNL1","684.0","6.641845E-4","8.27267E-4","5.01102E-4","0","0","0.001557494115129","false","0","FIGNL1","0"
"0.0","0.0","0.0","1.0","0","2","2","false","AK6","AK6","1908.5",,"0.012359368",,"0","0","0.00229726692793498","false","0","AK6","0"
"0.0","0.0","0.0","0.0","0","3","3","false","STARD3","STARD3","1324.3333333333333","4.899845E-4","5.79087E-4","4.00882E-4","0","0","3.61080352414424E-4","false","0","STARD3","0"
"0.0","0.0","0.0","0.0","0","2","2","false","ENSG00000260274.1","ENSG00000260274.1","1632.5","4.899845E-4","5.79087E-4","4.00882E-4","0","0","7.89166869395988E-4","false","0","ENSG00000260274.1","0"
"0.0","0.0","0.0","0.0","0","3","3","false","NUDC","NUDC","1019.6666666666666",,"6.61813E-4",,"0","0","0.00220420634964364","false","0","NUDC","0"
"0.0","0.0","0.0","0.0","0","3","3","false","OVCA2","OVCA2","1261.3333333333333","5.313475E-4","6.61813E-4","4.00882E-4","0","0","9.52461127940308E-4","false","0","OVCA2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","KIF16B","KIF16B","2283.0",,"5.79087E-4",,"0","0","1.92576187954359E-4","false","0","KIF16B","0"
"0.0","0.0","0.0","0.17857142857142858","0","8","8","false","GTF2IP12","GTF2IP12","1077.75","0.023459241500000002","0.014931328","0.031987155","0","0","0.0130751028427348","false","0","GTF2IP12","0"
"0.0","0.0","0.0","0.10714285714285714","0","8","8","false","ENSG00000261303.6","ENSG00000261303.6","697.125","0.0049456095","0.004527347","0.005363872","0","0","0.0106860253461099","false","0","ENSG00000261303.6","0"
"0.0","0.0","0.0","0.0","0","1","1","false","SMPX","SMPX","2283.0",,"5.79087E-4",,"0","0","1.92576187954359E-4","false","0","SMPX","0"
"0.0","0.0","0.0","0.15","0","5","5","false","MRPL12","MRPL12","981.4","0.0013322775","0.002263673","4.00882E-4","0","0","0.0100790050845458","false","0","MRPL12","0"
"0.0","0.0","0.0","0.3333333333333333","0","3","3","false","PHF21A","PHF21A","1481.3333333333333","0.006179684","0.012359368","0.0","0","0","0.00229726692793498","false","0","PHF21A","0"
"0.0","0.0","0.0","0.0","0","2","2","false","SNU13","SNU13","1401.0",,"6.61813E-4",,"0","0","5.48446634453039E-4","false","0","SNU13","0"
"0.0","0.0","0.0","0.13636363636363635","0","12","12","false","ENSG00000285108.1","ENSG00000285108.1","862.5","0.0322889755","0.019913157","0.044664794","0","0","0.0208697192096218","false","0","ENSG00000285108.1","0"
"0.0","0.0","0.0","0.0","0","2","2","false","MRPS18A","MRPS18A","1401.0",,"6.61813E-4",,"0","0","5.48446634453039E-4","false","0","MRPS18A","0"
"0.0","0.0","0.0","1.0","0","2","2","false","ARFRP1","ARFRP1","1908.5",,"0.012359368",,"0","0","0.00229726692793498","false","0","ARFRP1","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","ST8SIA5-DT","ST8SIA5-DT","860.0","0.0011819464999999999","0.002263673","1.0022E-4","0","0","0.0044354558660537","false","0","ST8SIA5-DT","0"
"0.0","0.0","0.0","0.08241758241758242","0","14","14","false","PSMA7","PSMA7","450.57142857142856",,"5.79087E-4",,"0","0","0.0190692514444698","false","0","PSMA7","0"
"0.0","0.0","0.0","0.030303030303030304","0","12","12","false","MDC1","MDC1","482.75","0.0041007465","0.007800611","4.00882E-4","0","0","0.00870888213560091","false","0","MDC1","0"
"0.0","0.0","0.0","0.5","0","3","3","false","PSMD7","PSMD7","1410.6666666666667",,"0.012855728",,"0","0","0.00310925581122385","false","0","PSMD7","0"
"0.0","0.0","0.0","0.13333333333333333","0","6","6","false","NCBP2AS2","NCBP2AS2","834.6666666666666","0.001432498","0.002263673","6.01323E-4","0","0","0.0107465618268689","false","0","NCBP2AS2","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","ENSG00000285781.1","ENSG00000285781.1","851.75","0.006424870835539377","8.27266710787558E-5","0.012767015","0","0","0.00334924854968378","false","0","ENSG00000285781.1","0"
"0.0","0.0","0.0","0.09247311827956989","0","32","32","false","EIF3J","EIF3J","276.03225806451616",,"5.79087E-4",,"0","1","0.163837181270542","false","0","EIF3J","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","ARL3","ARL3","1126.3333333333333","0.0013322775","0.002263673","4.00882E-4","0","0","0.00455159483065164","false","0","ARL3","0"
"0.0","0.0","0.0","0.5","0","3","3","false","AAGAB","AAGAB","1398.0",,"0.016341398",,"0","0","0.00616765768874619","false","0","AAGAB","0"
"0.0","0.0","0.0","0.25","0","4","4","false","DMAC2","DMAC2","1148.25",,"0.012607548",,"0","0","0.00579391387771118","false","0","DMAC2","0"
"0.0","0.0","0.0","0.5","0","2","2","false","CA2","CA2","1330.0",,"0.002263673",,"0","0","0.00404608233727145","false","0","CA2","0"
"0.0","0.0","0.0","0.05555555555555555","0","10","10","false","ENSG00000288162.1","ENSG00000288162.1","595.4","0.0026055849999999997","2.4818E-4","0.00496299","0","0","0.00838104360891085","false","0","ENSG00000288162.1","0"
"0.0","0.0","0.0","0.0","0","3","3","false","SYNPO2L-AS1","SYNPO2L-AS1","1009.0","1.415838355393779E-4","8.27266710787558E-5","2.00441E-4","0","0","2.40720234942949E-4","false","0","SYNPO2L-AS1","0"
"2.3691032227930875","2.932795776858551","0.4221006456700675","0.003101078636047321","5","482","8","false","CIC","CIC","33.02291666666667","1.796387939","2.515001152","1.077774726","474","2","2.15051933816155","false","0","CIC","907090304"
"0.0","0.0","0.0","0.0","0","1","1","false","CCDC47","CCDC47","2283.0",,"5.79087E-4",,"0","0","1.92576187954359E-4","false","0","CCDC47","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","LINC02371","LINC02371","1450.3333333333333","7.405355E-4","5.79087E-4","9.01984E-4","0","0","0.00319215295009742","false","0","LINC02371","0"
"0.0","0.0","0.0","0.06666666666666667","0","10","10","false","INTS3","INTS3","628.2","0.0096297235","0.018758345","5.01102E-4","0","0","0.00750970221297883","false","0","INTS3","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","CISD3","CISD3","1295.3333333333333","6.40315E-4","5.79087E-4","7.01543E-4","0","0","0.00544648085281409","false","0","CISD3","0"
"0.0","0.0","0.0","0.02197802197802198","0","14","14","false","MTCH2","MTCH2","271.57142857142856",,"0.002263673",,"0","0","0.011591592436663","false","0","MTCH2","0"
"0.0","0.0","0.0","0.07142857142857142","0","7","7","false","SCRN3","SCRN3","807.1428571428571","0.002252442","7.4454E-4","0.003760344","0","0","0.0041535226237086","false","0","SCRN3","0"
"0.0","0.0","0.0","0.0","0","1","1","false","HSPA9","HSPA9","2283.0",,"5.79087E-4",,"0","0","1.92576187954359E-4","false","0","HSPA9","0"
"0.0","0.0","0.0","0.0","0","1","1","false","COX7A2","COX7A2","2283.0",,"5.79087E-4",,"0","0","1.92576187954359E-4","false","0","COX7A2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","MAPKAPK3","MAPKAPK3","2283.0",,"5.79087E-4",,"0","0","1.92576187954359E-4","false","0","MAPKAPK3","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","ZMYM3","ZMYM3","967.0","5.55217E-4","9.09993E-4","2.00441E-4","0","0","0.00277448624494735","false","0","ZMYM3","0"
"0.0","0.0","0.0","0.0","0","3","3","false","MRPL3","MRPL3","1019.6666666666666",,"6.61813E-4",,"0","0","0.00220420634964364","false","0","MRPL3","0"
"0.0","0.0","0.0","0.26666666666666666","0","6","6","false","MRM1","MRM1","1092.8333333333333","0.006878856","0.012855728","9.01984E-4","0","0","0.0108413386546855","false","0","MRM1","0"
"0.0","0.0","0.0","1.0","0","2","2","false","SNX17","SNX17","1908.5",,"0.012359368",,"0","0","0.00229726692793498","false","0","SNX17","0"
"0.0","0.0","0.0","0.0","0","2","2","false","SEMA3G","SEMA3G","1501.0","2.243105E-4","2.4818E-4","2.00441E-4","0","0","3.61080352414424E-4","false","0","SEMA3G","0"
"0.0","0.0","0.0","0.0","0","2","2","false","COX7A2L","COX7A2L","1401.0",,"6.61813E-4",,"0","0","5.48446634453039E-4","false","0","COX7A2L","0"
"0.0","0.0","0.0","0.0","0","2","2","false","CNPPD1","CNPPD1","1401.0",,"6.61813E-4",,"0","0","5.48446634453039E-4","false","0","CNPPD1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ENSG00000279207.1","ENSG00000279207.1","2283.0","3.89764E-4","5.79087E-4","2.00441E-4","0","0","1.92576187954359E-4","false","0","ENSG00000279207.1","0"
"0.0","0.0","0.0","0.05","0","5","5","false","SBNO2","SBNO2","721.0","0.0058994005000000006","0.011197478","6.01323E-4","0","0","0.00311993687961454","false","0","SBNO2","0"
"0.0","0.0","0.0","1.0","0","2","2","false","RPF1","RPF1","1908.5",,"0.012359368",,"0","0","0.00229726692793498","false","0","RPF1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","WDR77","WDR77","2283.0",,"5.79087E-4",,"0","0","1.92576187954359E-4","false","0","WDR77","0"
"0.0","0.0","0.0","0.08008658008658008","0","22","22","false","ATP6V0B","ATP6V0B","365.6818181818182",,"0.012359368",,"0","0","0.0538913474110116","false","0","ATP6V0B","0"
"0.0","0.0","0.0","0.0","0","4","4","false","ENSG00000286162.3","ENSG00000286162.3","959.0","5.313475E-4","6.61813E-4","4.00882E-4","0","0","0.00156791392696049","false","0","ENSG00000286162.3","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","IPO13","IPO13","1025.0",,"0.00259458",,"0","0","0.00419051447823722","false","0","IPO13","0"
"0.0","0.0","0.0","0.15","0","5","5","false","ZC3H15","ZC3H15","729.0","7.405355E-4","5.79087E-4","9.01984E-4","0","0","0.00355521569274175","false","0","ZC3H15","0"
"0.0","0.0","0.0","0.15","0","5","5","false","PFKP","PFKP","809.2","0.0026055849999999997","2.4818E-4","0.00496299","0","0","0.00371527755145475","false","0","PFKP","0"
"0.0","0.0","0.0","0.0","0","1","1","false","TCP1","TCP1","2283.0",,"5.79087E-4",,"0","0","1.92576187954359E-4","false","0","TCP1","0"
"0.0","0.0","0.0","0.1","0","6","6","false","ELP6","ELP6","779.6666666666666","0.003177462","0.00259458","0.003760344","0","0","0.0102234372255116","false","0","ELP6","0"
"0.0","0.0","0.0","0.027505827505827505","0","66","66","false","ATG101","ATG101","172.0909090909091",,"7.4454E-4",,"0","0","0.155124413540951","false","0","ATG101","0"
"0.0","0.0","0.0","0.0","0","4","4","false","CCDC112","CCDC112","972.0","5.400945E-4","5.79087E-4","5.01102E-4","0","0","0.00106761133949604","false","0","CCDC112","0"
"0.0","0.0","0.0","0.16666666666666666","0","7","7","false","RAD54L2","RAD54L2","1020.5714285714286","0.010939573000000001","0.021578485","3.00661E-4","0","0","0.00655328118872419","false","0","RAD54L2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","SNRPB2","SNRPB2","2283.0",,"5.79087E-4",,"0","0","1.92576187954359E-4","false","0","SNRPB2","0"
"0.0","0.0","0.0","1.0","0","2","2","false","MTRR","MTRR","1908.5",,"0.012359368",,"0","0","0.00229726692793498","false","0","MTRR","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","DUS4L-BCAP29","DUS4L-BCAP29","1196.0","9.059885E-4","9.09993E-4","9.01984E-4","0","0","0.00358152647887967","false","0","DUS4L-BCAP29","0"
"0.0","0.0","0.0","0.16666666666666666","0","6","6","false","ATP1B3","ATP1B3","959.6666666666666","0.004951469","2.4818E-4","0.009654758","0","0","0.00460443115458305","false","0","ATP1B3","0"
"0.0","0.0","0.0","0.3333333333333333","0","3","3","false","NCLN","NCLN","1445.3333333333333",,"0.012607548",,"0","0","0.00264271756260217","false","0","NCLN","0"
"0.0","0.0","0.0","0.15","0","5","5","false","ZXDC","ZXDC","824.8","0.006616565","1.65453E-4","0.013067677","0","0","0.00445010171490419","false","0","ZXDC","0"
"0.0","0.0","0.0","0.0","0","2","2","false","MRPS26","MRPS26","1401.0",,"6.61813E-4",,"0","0","5.48446634453039E-4","false","0","MRPS26","0"
"0.0","0.0","0.0","0.3333333333333333","0","3","3","false","CANX","CANX","1445.3333333333333",,"0.012607548",,"0","0","0.00264271756260217","false","0","CANX","0"
"0.0","0.0","0.0","0.016666666666666666","0","21","21","false","JMJD7-PLA2G4B","JMJD7-PLA2G4B","296.2857142857143","0.0039929705","0.007384618","6.01323E-4","0","0","0.0114902994201347","false","0","JMJD7-PLA2G4B","0"
"0.0","0.0","0.0","0.3333333333333333","0","3","3","false","TOMM40","TOMM40","1445.3333333333333",,"0.012607548",,"0","0","0.00264271756260217","false","0","TOMM40","0"
"0.0","0.0","0.0","0.2","0","5","5","false","THEM6","THEM6","1025.6",,"0.017085938",,"0","0","0.00742560645355296","false","0","THEM6","0"
"0.0","0.0","0.0","0.0","0","1","1","false","COX4I1","COX4I1","2283.0",,"5.79087E-4",,"0","0","1.92576187954359E-4","false","0","COX4I1","0"
"0.0","0.0","0.0","0.3333333333333333","0","3","3","false","JMJD6","JMJD6","1396.6666666666667","0.0016655555000000002","0.002429127","9.01984E-4","0","0","0.00449402460901925","false","0","JMJD6","0"
"0.0","0.0","0.0","0.3333333333333333","0","3","3","false","PSME3","PSME3","1445.3333333333333",,"0.012607548",,"0","0","0.00264271756260217","false","0","PSME3","0"
"0.0","0.0","0.0","0.0","0","1","1","false","POMP","POMP","2283.0",,"5.79087E-4",,"0","0","1.92576187954359E-4","false","0","POMP","0"
"0.0","0.0","0.0","0.08974358974358974","0","13","13","false","SELENOS","SELENOS","387.15384615384613",,"0.002263673",,"0","0","0.0205468146798518","false","0","SELENOS","0"
"0.0","0.0","0.0","0.05","0","25","25","false","PUM3","PUM3","361.16","0.0085253545","0.003983032","0.013067677","0","0","0.0470177424056423","false","0","PUM3","0"
"0.0","0.0","0.0","0.0","0","2","2","false","TCEAL4","TCEAL4","1401.0",,"6.61813E-4",,"0","0","5.48446634453039E-4","false","0","TCEAL4","0"
"0.0","0.0","0.0","0.25","0","5","5","false","ZNF586","ZNF586","1010.8","0.0015798848355393779","8.27266710787558E-5","0.003077043","0","0","0.00396516758862777","false","0","ZNF586","0"
"0.0","0.0","0.0","0.0","0","2","2","false","BOLA1","BOLA1","1501.0","4.899845E-4","5.79087E-4","4.00882E-4","0","0","3.61080352414424E-4","false","0","BOLA1","0"
"0.0","0.0","0.0","0.0","0","2","2","false","TBRG4","TBRG4","1401.0",,"6.61813E-4",,"0","0","5.48446634453039E-4","false","0","TBRG4","0"
"0.0","0.0","0.0","0.5","0","2","2","false","KLC4","KLC4","1330.0",,"0.002263673",,"0","0","0.00404608233727145","false","0","KLC4","0"
"0.0","0.0","0.0","0.0","0","7","7","false","NT5DC1","NT5DC1","733.1428571428571","0.0020679749999999997","0.003534627","6.01323E-4","0","0","0.00173965049125187","false","0","NT5DC1","0"
"0.0","0.0","0.0","0.2","0","5","5","false","ICAM1","ICAM1","1125.0","0.0010324499999999999","6.61813E-4","0.001403087","0","0","0.00588077579704455","false","0","ICAM1","0"
"0.0","0.0","0.0","0.13333333333333333","0","6","6","false","NUP50","NUP50","676.0","0.0058994005000000006","0.011197478","6.01323E-4","0","0","0.00556856698810173","false","0","NUP50","0"
"0.0","0.0","0.0","0.0","0","4","4","false","SH2D3C","SH2D3C","765.25","5.13854E-4","8.27267E-4","2.00441E-4","0","0","0.00111575538648463","false","0","SH2D3C","0"
"0.0","0.0","0.0","0.23333333333333334","0","6","6","false","NECAP1","NECAP1","871.6666666666666",,,"0.017806208","0","0","0.0063805558713906","false","0","NECAP1","0"
"0.0","0.0","0.0","1.0","0","2","2","false","DPP9","DPP9","1908.5",,"0.012359368",,"0","0","0.00229726692793498","false","0","DPP9","0"
"0.0","0.0","0.0","0.11904761904761904","0","7","7","false","HNRNPC","HNRNPC","629.2857142857143","0.0101190055","0.019736909","5.01102E-4","0","0","0.00756905472562199","false","0","HNRNPC","0"
"0.0","0.0","0.0","0.25","0","4","4","false","ZNF787","ZNF787","1148.25",,"0.012607548",,"0","0","0.00579391387771118","false","0","ZNF787","0"
