"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ensembl","GeneID","contrast"
"7681",7.76745224906072,-0.343983109749752,0.305210169785402,-1.12703685460944,0.259726899176837,NA," ENSG00000162931.12","TRIM17","LOW Post - Pre"
"7682",42.2587274703239,0.172565366436318,0.153144650183953,1.12681289375135,0.259821597861239,0.561374424544408," ENSG00000141499.18","WRAP53","LOW Post - Pre"
"7683",16.6998416615987,0.266697594943903,0.236767252181401,1.12641251054251,0.259990953803862,0.561560363550663," ENSG00000177144.8","NUDT4B","LOW Post - Pre"
"7684",405.457682617326,0.0759194789389927,0.0674017876365266,1.12637189014035,0.260008139877945,0.561560363550663," ENSG00000164970.15","FAM219A","LOW Post - Pre"
"7685",25.1060364561204,-0.174177098117028,0.154649200114891,-1.12627222117948,0.260050312121297,0.561560363550663," ENSG00000187546.14","AGMO","LOW Post - Pre"
"7686",691.958781348209,0.061604739669643,0.0546990098985843,1.12624963018275,0.260059871552838,0.561560363550663," ENSG00000117395.13","EBNA1BP2","LOW Post - Pre"
"7687",6.33582963169166,-0.417653363245995,0.370850309278141,-1.12620470523256,0.260078882370248,NA," ENSG00000267699.2","ENSG00000267699","LOW Post - Pre"
"7688",2280.97977523619,0.0952903788667471,0.0846380469925164,1.12585748670657,0.260225846710466,0.561735412176481," ENSG00000125977.7","EIF2S2","LOW Post - Pre"
"7689",34.9726107237582,-0.198986479899283,0.176744784336349,-1.12584074628538,0.260232933743326,0.561735412176481," ENSG00000162825.18","NBPF20","LOW Post - Pre"
"7690",1773.81758065662,0.115750262124005,0.102817076037926,1.12578830856178,0.260255134041513,0.561735412176481," ENSG00000178982.10","EIF3K","LOW Post - Pre"
"7691",52.9989721141698,-0.129309534063753,0.11487784142977,-1.12562642590047,0.260323677766953,0.561801186429793," ENSG00000095539.16","SEMA4G","LOW Post - Pre"
"7692",77.1457375829037,0.258678920062483,0.229855030803375,1.12540029756305,0.26041944505703,0.561925683682789," ENSG00000186493.14","IRX2-DT","LOW Post - Pre"
"7693",8.35594641447377,0.322451906345316,0.286558773125549,1.12525574711349,0.26048067618255,NA," ENSG00000242759.10","LINC00882","LOW Post - Pre"
"7694",386.651627553552,-0.0773461174653621,0.06876568807401,-1.12477777263157,0.26068321562414,0.562412604234713," ENSG00000178761.15","FAM219B","LOW Post - Pre"
"7695",6.21624796507322,0.402475034713187,0.357978914192684,1.12429816046806,0.260886558503566,NA," ENSG00000230869.1","AGAP10P","LOW Post - Pre"
"7696",186.459455202225,0.07993107595284,0.0711044650896611,1.12413581695677,0.260955412705883,0.562917559611272," ENSG00000180098.9","TRNAU1AP","LOW Post - Pre"
"7697",10.1503796580881,0.316115090885746,0.281248502966129,1.12397075025077,0.261025434772267,NA," ENSG00000286905.1","ENSG00000286905","LOW Post - Pre"
"7698",15.6084468933192,-0.238235010649926,0.212040311699927,-1.12353641031743,0.261209745870077,0.563383838030507," ENSG00000280106.1","ENSG00000280106","LOW Post - Pre"
"7699",659.541059716918,-0.0879767169835124,0.0783341159903961,-1.12309580405935,0.261396807989095,0.563704909468811," ENSG00000172301.11","COPRS","LOW Post - Pre"
"7700",64.6059281978179,0.144668338013045,0.128838563730097,1.12286518744581,0.261494754615431,0.563833736683213," ENSG00000214530.10","STARD10","LOW Post - Pre"
"7701",710.942303369079,-0.0631551518311122,0.0562812876343132,-1.1221340961753,0.261805428649089,0.564276242584825," ENSG00000151148.14","UBE3B","LOW Post - Pre"
"7702",71.9914720492443,-0.12534850200054,0.111711550766275,-1.1220728845023,0.261831451848691,0.564276242584825," ENSG00000187790.12","FANCM","LOW Post - Pre"
"7703",1345.71337156112,-0.052414325489036,0.0467137554488299,-1.12203193653421,0.261848861244182,0.564276242584825," ENSG00000127616.22","SMARCA4","LOW Post - Pre"
"7704",191.881716808955,0.091032885542298,0.0811328619703173,1.12202236346109,0.261852931437344,0.564276242584825," ENSG00000170264.13","FAM161A","LOW Post - Pre"
"7705",260.342798409387,-0.0828217081217611,0.0738285307142906,-1.12181168066683,0.261942518722504,0.564386881119579," ENSG00000291142.1","ENSG00000291142","LOW Post - Pre"
"7706",5.67047966045709,0.387418651097792,0.345351701710553,1.12180901144798,0.261943653873055,NA," ENSG00000137142.5","IGFBPL1","LOW Post - Pre"
"7707",1032.05878323337,0.0963586401691418,0.0859214779391457,1.12147326233597,0.262086466492746,0.564614596501233," ENSG00000118418.16","HMGN3","LOW Post - Pre"
"7708",1888.49733324291,0.0465720383044645,0.0415446924194752,1.12101054532378,0.262283373703949,0.564956319624753," ENSG00000087191.14","PSMC5","LOW Post - Pre"
"7709",6.92782193843718,0.340646384672301,0.303884722292452,1.12097239407932,0.262299613358889,NA," ENSG00000182950.3","ODF3L1","LOW Post - Pre"
"7710",656.209165245356,0.0764608942465944,0.068234265100939,1.12056448667668,0.262473288733752,0.565267592876819," ENSG00000167088.11","SNRPD1","LOW Post - Pre"
"7711",370.656144731949,-0.0535258567896043,0.0477699923273289,-1.12049121596744,0.262504493730761,0.565267592876819," ENSG00000256537.5","SMIM10L1","LOW Post - Pre"
"7712",469.379514638716,-0.0632250286411765,0.0564349350818981,-1.12031720333202,0.262578613609478,0.565271972940687," ENSG00000104375.17","STK3","LOW Post - Pre"
"7713",53.1266195037326,-0.1985936824059,0.177267263906517,-1.12030658131345,0.262583138477225,0.565271972940687," ENSG00000004468.13","CD38","LOW Post - Pre"
"7714",325.861172115704,-0.0567233684312457,0.0506402824173246,-1.12012346147264,0.262661154061644,0.565357446103804," ENSG00000136897.8","MRPL50","LOW Post - Pre"
"7715",212.21780995057,0.0629879994490448,0.0562455679002898,1.11987489504431,0.262767077832803,0.565421148188291," ENSG00000155755.20","TMEM237","LOW Post - Pre"
"7716",190.671332919156,-0.0699620990788576,0.0624777966127637,-1.1197913958535,0.262802666685117,0.565421148188291," ENSG00000164051.14","CCDC51","LOW Post - Pre"
"7717",282.240800525177,-0.0612216348693952,0.0546739030490067,-1.11975972914389,0.262816164474884,0.565421148188291," ENSG00000137814.12","HAUS2","LOW Post - Pre"
"7718",40.8779129461352,-0.1645878374297,0.146993534262298,-1.11969440190482,0.262844011423167,0.565421148188291," ENSG00000269973.1","ENSG00000269973","LOW Post - Pre"
"7719",39.1352564135345,-0.154246174264548,0.137773574540922,-1.11956283908953,0.262900098697287,0.565459372755554," ENSG00000270580.5","PKD1P6-NPIPP1","LOW Post - Pre"
"7720",13.2570085344887,-0.247559617863421,0.221127687958087,-1.11953243010592,0.262913063695388,NA," ENSG00000261308.4","FIGNL2","LOW Post - Pre"
"7721",181.940016812405,0.119623350790745,0.106887513374357,1.1191517794205,0.263075393061199,0.565753945701561," ENSG00000148291.10","SURF2","LOW Post - Pre"
"7722",8.1539435774722,0.348569797157368,0.311488643199872,1.11904496284862,0.263120957663388,NA," ENSG00000287957.1","ENSG00000287957","LOW Post - Pre"
"7723",440.143245772984,0.0774767175709189,0.0692357865624221,1.11902704392716,0.263128601847243,0.565785921238491," ENSG00000174579.5","MSL2","LOW Post - Pre"
"7724",330.135660937932,-0.0741298172722076,0.0662558518507478,-1.11884181097237,0.263207630918018,0.565873398813693," ENSG00000122884.13","P4HA1","LOW Post - Pre"
"7725",9.35004061030698,0.343234073950964,0.306825831255733,1.11866094372245,0.263284813179866,NA," ENSG00000183091.21","NEB","LOW Post - Pre"
"7726",436.084255547761,-0.0620279484959593,0.0554484093696412,-1.11866055674305,0.263284978334001,0.565935028783877," ENSG00000135974.10","C2orf49","LOW Post - Pre"
"7727",44.8743764700554,0.166701235611632,0.149032002786923,1.11855999043354,0.263327900203792,0.565935028783877," ENSG00000256060.3","TRAPPC2B","LOW Post - Pre"
"7728",349.482443243615,-0.0741980471661795,0.0663436734587695,-1.11838918917101,0.263400809533973,0.565935028783877," ENSG00000077150.21","NFKB2","LOW Post - Pre"
"7729",195.09393236114,-0.079696528522502,0.0712617634798856,-1.11836312533856,0.263411936534742,0.565935028783877," ENSG00000185716.12","MOSMO","LOW Post - Pre"
"7730",221.73988864207,-0.0989742621902876,0.0885109363464237,-1.11821506218069,0.263475152843893,0.565935028783877," ENSG00000215256.6","DHRS4-AS1","LOW Post - Pre"
"7731",344.1572325903,-0.0615716932354241,0.0550636506904231,-1.11819126526119,0.263485314034587,0.565935028783877," ENSG00000172977.13","KAT5","LOW Post - Pre"
"7732",862.778762782339,-0.0727808251893101,0.0650983370761708,-1.1180135846504,0.263561191500493,0.565935028783877," ENSG00000011405.14","PIK3C2A","LOW Post - Pre"
"7733",186.898756191852,0.218089293663882,0.195082671089255,1.11793268180187,0.263595745583437,0.565935028783877," ENSG00000141480.18","ARRB2","LOW Post - Pre"
